index,study,version,doi,field_start,field_end,sample,n_participation,p_participation,access_panel,ostwest,wei4_mz,wei4_on,wei5_mz,wei5_on,lfdn,lfdn09,lfdn13,kpx_2280,kpx_2280flag,kpx_2291flag,kpx_2290s,kpx_2290flag,kp12_2601,kp12_010,kp12_011a,kp12_011b,kp12_011c,kp12_170,kp12_190aa,kp12_190ab,kp12_190ba,kp12_190bb,kp12_911,kp12_780,kp12_770,kp12_820,kp12_810,kp12_430a,kp12_430b,kp12_430c,kp12_430d,kp12_430e,kp12_430f,kp12_430i,kp12_730,kp12_731a,kp12_731b,kp12_731c,kp12_850a,kp12_850b,kp12_870a,kp12_870b,kp12_1285,kp12_2880bf,kp12_2880ar,kp12_2880u,kp12_2880ak,kp12_2880bt,kp12_1287,kp12_050a,kp12_050e,kp12_050h,kp12_050k,kp12_050l,kp12_050q,kp12_4380,kp12_4390aa,kp12_4390ab,kp12_4390ba,kp12_4390bb,kp12_4480,kp12_4490aa,kp12_4490ab,kp12_4490ba,kp12_4490bb,kp12_4580,kp12_4590aa,kp12_4590ab,kp12_4590ba,kp12_4590bb,kp12_4541,kp12_4542a,kp12_4542b,kp12_4542c,kp12_650y2,kp12_650z2,kp12_650a2,kp12_650b2,kp12_650c2,kp12_650a,kp12_650s,kp12_650v,kp12_650j1,kp12_650y,kp12_650c,kp12_650k1,kp12_650l1,kp12_650x1,kp12_650n1,kp12_650o1,kp12_650b1,kp12_650w,kp12_2880as,kp12_2880w,kp12_2880j,kp12_2880at,kp12_1290,kp12_1090,kp12_1130,kp12_1490a,kp12_1490b,kp12_1490c,kp12_1490d,kp12_1490e,kp12_1490f,kp12_1490i,kp12_1500,kp12_020,kp12_160a,kp12_160b,kp12_160j,kp12_160k,kp12_160o,kp12_160p,kp12_160q,kp12_050c,kp12_050g,kp12_050j,kp12_060e,kp12_060f,kp12_060g,kp12_060i,kp12_060j,kp12_060k,kp12_5021,kp12_5020,kp12_060b,kp12_060d,kp12_060h,kp12_2250,kp12_2270,kp12_1570g,kp12_1570h,kp12_1570i,kp12_2090a,kp12_2090b,kp12_2100,kp12_2095a,kp12_2095b,kp12_2101,kp12_1631,kp12_4240,kp12_participation,kp12_interrupt,kp12_dispcode,kp12_intstatus,kp12_group,kp12_modus,kp12_speederindex,kp12_lastpage,kp12_duration,kp12_device,kp12_smartphone,kp12_tablet,kp12_datetime,kp12_date_of_last_access,p_numinv2,p_numcpl2,p_numstr2,p_numinv3,p_numcpl3,p_numstr3,p_numinv2_2,p_numcpl2_2,p_numstr2_2,p_numinv3_2,p_numcpl3_2,p_numstr3_2,filename,wave_number,education_level,leaning_party,education_clause,gender,age,age_group,first_most_imp,kp12_840_c1,kp12_840_c1_str
5605,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.44323775,0.5139124,0.45846897,0.53075224,14802,-97,-97,1,1,1,1966,1,6,2,2,2,2,4,-97,-97,-97,-97,1,5,1,3,2,2,2,3,1,2,5,1,2,2,1,2,808,808,808,808,1,4,3,2,3,3,1,2,1,5,5,2,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,2,1,1,1,10,2,1,1,1,1,2,2,1,5,5,5,5,1,7,4,6,8,5,7,6,4,10,2,4,2,2,1,3,1,2,2,4,4,5,3,3,5,3,2,4,3,2,5,4,2,5,4,5,4,5,808,808,-97,-97,-97,-97,8,3,1,0,31,1,1,0,1.1497331,136629,971,9,0,0,2019-11-05 20:20:10,2019-11-05 20:36:21,179,67,209,42,17,44,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,keine Partei,mit Abitur,männlich,53.0,45-54,das kapitalistische System,48.0,Wirtschaftspolitik
4004,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,4,9,0-0-0-0-a1-1-1-1-1-1-1-1-1,0,Ostdeutschland,,,0.5178543,0.46911713,20291,-97,-97,2,3,3,1959,3,14,2,2,2,2,1,7,7,7,7,6,2,2,2,1,6,6,5,7,8,9,6,6,5,5,3,7,7,7,7,1,4,1,2,4,4,1,3,3,4,5,5,4,-97,-97,-97,-97,-97,1,7,7,7,7,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,7,9,8,7,8,8,6,7,6,7,7,6,7,5,5,5,5,2,5,4,5,5,5,5,6,3,6,3,3,4,4,3,3,3,2,3,5,5,5,3,4,5,4,4,3,4,4,5,4,1,3,3,5,4,4,7,7,2,808,808,-97,8,1,1,0,31,1,1,0,1.457063,136629,2640,11,0,0,2019-11-06 09:35:46,2019-11-06 10:19:47,-99,-99,-99,-99,-99,-99,102,65,140,54,28,72,ZA6838_w12_sA_v6-0-0.dta,12,5.0,Die Linke,mit Abitur,weiblich,60.0,55+,soziale ungerechtigkeit,30.0,Soziale Gerechtigkeit
2685,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Ostdeutschland,0.688303,0.7663344,0.6584437,0.73353744,9467,-97,-97,1,1,1,1975,1,11,2,2,1,1,1,5,5,5,5,3,2,5,3,3,1,1,1,9,1,2,1,1,1,1,1,5,5,5,5,1,4,3,3,3,4,1,1,2,4,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,9,1,1,2,1,3,2,1,1,1,2,2,4,3,3,5,5,2,2,11,11,9,6,8,3,10,5,4,3,4,3,3,2,2,4,4,5,5,2,3,3,4,2,3,2,2,1,2,2,4,3,2,2,2,5,5,2,808,808,-97,8,2,1,0,31,1,1,0,0.7754606,136629,534,11,0,0,2019-11-07 16:41:17,2019-11-07 16:50:11,221,107,260,64,41,87,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,die FDP,mit Abitur,männlich,44.0,35-44,ein regierungsfähige Regierung,3.0,Politische Strukturen und Prozesse
6896,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,4,9,0-0-0-0-a1-1-1-1-1-1-1-1-1,0,Westdeutschland,,,0.45846897,0.53075224,21366,-97,-97,1,3,3,1969,3,5,2,3,3,3,1,322,322,1,1,9,2,2,2,3,8,7,3,6,4,6,9,8,8,7,4,809,809,808,808,2,-97,3,3,2,3,2,3,2,3,3,3,3,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,8,6,6,6,5,5,5,5,5,3,4,5,5,3,2,3,3,5,2,6,5,5,5,5,5,7,5,6,2,3,3,3,3,3,3,2,3,2,2,3,3,3,2,3,3,2,2,2,3,2,3,2,3,2,2,322,322,3,1,1,3,8,2,1,0,31,1,1,0,1.2017899,136629,1592,10,0,0,2019-11-05 17:56:44,2019-11-05 18:23:17,-99,-99,-99,-99,-99,-99,25,12,44,25,12,44,ZA6838_w12_sA_v6-0-0.dta,12,4.0,die AfD,mit Fachhochschulreife,männlich,50.0,45-54,sichern der Arbeitsplätze,32.0,Arbeitsmarktpolitik
9030,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,2,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.74374187,0.47695923,0.80908465,0.5207403,17400,-97,4784,1,2,2,1955 und frueher,2,7,2,2,2,3,5,-97,-97,-97,-97,9,2,3,3,3,3,3,2,1,2,1,8,3,3,3,3,808,808,322,322,2,-97,3,4,4,5,4,1,1,4,4,3,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,2,1,6,8,2,3,3,2,1,2,2,2,2,4,2,4,4,6,6,5,6,6,6,6,5,5,8,7,3,2,3,4,3,3,4,4,4,4,4,3,1,1,4,4,4,3,4,1,2,1,3,3,4,4,4,808,808,-97,-97,-97,-97,8,2,1,0,31,1,1,0,0.8678396,136629,605,11,0,0,2019-11-05 14:43:43,2019-11-05 14:53:48,148,54,167,35,12,35,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,keine Partei,mit einem Realschulabschluss,männlich,64.0,55+,Schuldenpolitik,54.0,
3402,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.44323775,0.5139124,0.45846897,0.53075224,6274,-97,-97,1,1,1,1965,1,5,3,3,2,4,1,7,7,7,7,1,4,4,4,3,5,4,6,3,7,11,1,4,5,4,6,7,7,7,7,2,-97,4,5,3,4,1,2,1,2,3,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,5,3,11,1,11,5,4,7,5,1,6,4,6,5,5,5,2,7,7,7,7,8,4,9,3,1,11,1,2,3,5,1,4,3,5,4,5,4,5,1,4,5,5,3,5,5,5,4,5,4,4,5,5,4,5,7,7,2,808,808,-97,8,1,1,0,31,1,1,0,1.518671,136629,1515,11,0,0,2019-11-05 19:48:25,2019-11-05 20:13:40,188,71,227,56,26,68,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,Die Linke,mit Abitur,männlich,54.0,45-54,Rente,35.0,Rente und Demographischer Wandel
5885,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,9,1-1-0-1-1-1-1-1-0-1-0-1,0,Westdeutschland,,,,,4751,-97,-97,2,1,1,1967,1,2,2,3,2,2,1,7,7,7,7,1,3,2,3,3,3,3,1,2,1,8,1,1,2,2,2,7,7,808,808,1,5,1,1,3,3,1,1,1,5,5,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,6,2,2,1,9,6,6,6,1,2,1,-71,2,2,3,5,5,2,6,4,8,9,7,7,7,3,11,4,4,2,3,4,4,3,3,4,5,5,3,2,3,4,3,4,3,3,3,4,3,3,4,4,2,2,2,7,7,2,808,808,-97,8,2,1,0,31,1,1,0,1.3380237,136629,1092,11,0,0,2019-11-06 15:03:47,2019-11-06 15:21:59,245,113,226,63,28,55,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,Die Linke,mit einem Realschulabschluss,weiblich,52.0,45-54,Rentenniveau,35.0,Rente und Demographischer Wandel
1702,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,11,1-1-1-1-1-1-0-1-1-1-1-1,0,Westdeutschland,,,,,10185,-97,-97,1,1,1,1955 und frueher,1,5,3,3,3,3,1,1,1,1,1,1,3,4,2,3,11,7,3,7,1,1,1,9,9,7,9,1,1,1,1,1,2,5,5,2,5,4,4,4,4,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,5,10,1,1,1,3,3,1,10,5,7,8,1,1,1,5,5,7,6,7,6,6,3,8,3,1,11,6,2,4,2,2,2,2,4,4,5,5,5,3,1,1,5,5,5,4,5,1,4,3,4,4,4,4,4,1,2,2,808,808,-97,7,2,1,0,31,1,1,0,0.9795643,136629,687,11,0,0,2019-11-07 16:59:46,2019-11-07 17:11:13,107,34,105,40,15,44,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die CDU/CSU,mit einem Realschulabschluss,männlich,64.0,55+,afd,12.0,Parteienkritik spezifisch
8736,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,2.773575,4.4591613,2.3472621,3.84621,11001,-97,-97,1,1,1,1990,1,1,4,4,4,4,4,-97,-97,-97,-97,6,3,3,3,-98,6,6,6,6,6,6,6,6,6,6,6,808,808,808,808,-98,3,2,2,3,3,3,2,2,2,2,2,2,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,6,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,3,3,3,3,4,4,4,-98,-98,-98,-98,-98,-98,-98,-98,3,2,2,2,2,2,2,2,3,3,3,2,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,808,808,-97,-97,-97,-97,8,2,1,0,31,1,1,0,0.42232895,136629,270,11,0,0,2019-11-05 21:07:02,2019-11-05 21:11:32,277,58,229,79,15,69,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,keine Partei,mit einem Realschulabschluss,männlich,29.0,25-34,ka,-99.0,keine Angabe
793,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Ostdeutschland,5.000104,5.000051,5.0000753,5.000055,2269,-97,-97,1,1,1,1998,1,2,3,2,4,2,1,-98,-98,-98,-98,3,2,4,2,3,5,7,3,8,7,3,1,6,6,7,5,6,6,808,808,1,4,1,5,2,5,2,2,2,4,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,7,9,5,1,4,7,5,4,9,2,7,6,5,4,5,1,4,3,5,5,7,8,5,6,4,1,11,7,2,4,5,4,4,3,3,5,5,5,5,1,2,2,5,3,2,3,4,3,3,3,2,3,2,4,3,808,808,-97,-97,-97,-97,8,2,1,0,31,1,1,0,0.54450643,136629,360,11,0,0,2019-11-05 17:34:55,2019-11-05 17:40:55,200,42,91,75,4,8,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,keine Partei,mit Abitur,männlich,21.0,18-24,Klimawandel,46.0,Klimapolitik
5700,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,5,1-1-0-0-0-1-0-1-0-0-0-1,0,Westdeutschland,,,,,7030,-97,-97,1,1,1,1988,1,7,2,2,2,3,1,1,1,1,1,1,2,3,2,2,9,9,4,6,1,2,1,8,8,7,4,808,808,808,808,1,5,4,3,1,4,3,1,1,3,3,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,9,5,3,1,7,6,6,6,8,6,5,8,5,2,3,4,4,4,-99,5,6,6,6,6,6,3,11,6,3,3,3,4,4,2,2,4,3,4,5,1,1,1,3,4,4,1,1,3,2,2,3,3,3,2,1,1,1,2,808,808,-97,8,2,1,0,31,1,1,0,0.88557225,136629,646,11,0,0,2019-11-16 11:48:38,2019-11-16 11:59:24,217,87,221,60,13,44,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,die CDU/CSU,mit Abitur,männlich,31.0,25-34,wird sich nicht an absprachen eingehalten,3.0,Politische Strukturen und Prozesse
4951,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,9,1-1-1-0-1-1-1-1-0-1-0-1,0,Westdeutschland,,,,,8615,-97,-97,1,1,1,1955 und frueher,1,5,2,1,2,2,1,1,1,1,1,1,2,2,2,2,8,8,7,5,8,5,2,9,9,8,9,4,4,809,809,1,4,2,2,4,4,2,2,2,4,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,9,4,4,2,6,6,7,7,4,7,8,8,8,3,3,4,4,4,5,4,8,9,4,-98,4,2,11,5,1,4,5,3,3,2,4,4,5,5,5,1,1,1,2,2,3,3,4,2,4,2,2,3,2,3,2,1,2,3,4,4,3,8,2,1,0,31,1,1,0,1.2397878,136629,987,11,0,0,2019-11-15 07:28:35,2019-11-15 07:45:02,61,13,41,40,9,27,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,4.0,die CDU/CSU,mit Fachhochschulreife,männlich,64.0,55+,extreme politische Tendenzen,19.0,Radikalisierung und Extremismus
5625,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,4,6,0-0-0-0-a1-1-1-1-0-0-0-1-1,0,Westdeutschland,,,,,20935,-97,-97,2,3,3,1985,3,5,5,5,5,5,3,801,237,801,237,5,1,5,3,2,1,1,1,1,7,6,5,1,1,1,1,6,6,801,237,1,5,1,1,4,4,1,1,1,3,3,3,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,2,5,5,4,1,1,5,-98,-98,-98,-98,-98,1,11,6,3,1,1,1,1,1,1,2,3,5,3,1,1,3,4,-99,1,3,4,3,3,4,3,4,4,3,2,801,237,2,808,808,-97,8,3,1,0,31,1,1,0,0.47796226,136629,350,11,0,0,2019-11-06 11:50:36,2019-11-06 11:56:26,-99,-99,-99,-99,-99,-99,209,19,160,55,7,53,ZA6838_w12_sA_v6-0-0.dta,12,3.0,eine Kleinpartei,mit einem Realschulabschluss,weiblich,34.0,25-34,Umwelt,45.0,Umweltpolitik
7670,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Ostdeutschland,0.8042218,0.98768264,0.7942136,0.98251975,661,-97,-97,1,1,1,1973,1,14,2,2,2,3,1,322,322,322,322,11,2,4,3,3,7,9,6,6,2,1,9,4,5,7,5,4,4,322,322,1,3,2,4,2,4,2,2,2,4,4,5,4,-97,-97,-97,-97,-97,1,322,322,322,322,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,7,7,4,5,5,6,7,7,6,4,7,-71,3,5,1,4,4,5,5,7,5,7,2,6,2,1,8,7,4,3,3,4,3,2,2,4,2,4,4,1,2,3,4,4,4,3,4,3,4,3,4,4,4,4,4,322,322,3,1,1,3,8,2,1,0,31,1,1,0,0.82054603,136629,581,11,0,0,2019-11-05 16:03:56,2019-11-05 16:13:38,291,185,349,88,69,108,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die AfD,mit einem Realschulabschluss,männlich,46.0,45-54,soziale ungerechtigkeir,30.0,Soziale Gerechtigkeit
1381,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,1.8174274,1.1933872,1.8542267,1.2247574,6974,-97,-97,1,1,1,1955 und frueher,1,6,2,2,2,3,1,1,1,1,1,1,1,1,1,1,9,10,2,6,3,3,1,9,8,9,6,1,1,1,1,1,4,3,1,4,5,3,2,2,3,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,9,5,5,1,6,9,11,3,11,6,6,6,2,5,1,4,5,6,1,7,7,9,2,-99,3,1,11,8,1,5,4,5,1,1,-99,5,5,5,5,3,1,1,5,4,4,5,5,3,5,3,3,3,3,4,4,1,1,2,5,5,4,8,1,1,0,31,1,1,0,1.1394112,136629,924,11,0,0,2019-11-06 08:30:42,2019-11-06 08:46:07,160,54,152,47,18,45,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,2.0,die CDU/CSU,mit einem Hauptschulabschluss,männlich,64.0,55+,"Innere Sicherheit,",16.0,Innere Sicherheit
3305,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,11,1-1-1-0-1-1-1-1-1-1-1-1,0,Ostdeutschland,,,0.80161715,0.46297303,2073,-97,-97,1,1,1,1955 und frueher,1,16,2,3,2,5,1,322,322,322,322,10,3,2,1,4,3,3,1,1,1,6,7,3,3,3,1,322,322,7,7,1,4,2,1,1,2,1,1,1,3,3,1,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,322,322,322,322,8,11,1,1,11,1,1,9,1,1,1,1,8,9,7,1,-71,6,1,1,2,1,5,1,4,4,4,1,7,9,8,1,5,1,1,11,8,5,2,1,3,4,3,2,4,4,5,4,4,3,4,1,5,4,5,1,4,4,1,5,5,2,3,1,5,5,3,7,7,4,8,1,1,0,31,1,1,0,1.4874716,136629,1659,11,0,0,2019-11-06 09:19:40,2019-11-06 09:47:19,176,74,169,35,21,43,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die FDP,mit einem Realschulabschluss,männlich,64.0,55+,Rentenanpassung,35.0,Rente und Demographischer Wandel
3228,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.68762,0.85402024,0.6645774,0.82506454,12910,-97,-97,1,1,1,1976,1,2,2,3,2,3,2,5,5,4,4,5,3,3,4,4,10,6,7,6,6,7,8,8,7,5,6,1,3,4,4,2,-97,2,3,2,3,4,2,1,3,2,3,3,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,4,6,5,6,6,5,4,5,6,8,6,7,7,3,2,3,3,5,4,6,7,6,7,5,8,7,7,10,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,2,3,4,5,4,2,3,2,4,2,3,3,5,5,3,1,3,3,8,1,1,0,31,1,1,0,0.59613377,136629,503,11,0,0,2019-11-05 22:28:02,2019-11-05 22:36:25,270,132,283,84,44,95,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,4.0,die FDP,mit Fachhochschulreife,männlich,43.0,35-44,Keines,1.0,Sonstiges
7020,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,4,9,0-0-0-0-a1-1-1-1-1-1-1-1-1,0,Westdeutschland,,,5.0000753,5.000055,21597,-97,-97,1,3,3,1995,3,5,3,2,3,4,2,1,1,1,1,1,1,4,2,2,8,8,6,4,5,4,1,8,8,8,7,1,1,6,6,1,3,4,3,4,4,2,2,2,2,3,4,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,7,5,-71,1,6,6,7,6,7,5,7,6,6,3,4,4,4,4,3,6,4,4,4,5,5,5,11,6,1,4,3,3,3,2,3,5,3,3,4,2,2,3,4,4,4,3,5,3,3,2,2,3,3,4,3,1,1,3,322,322,4,8,2,1,0,31,1,1,0,0.84950674,136629,631,11,0,0,2019-11-10 18:12:22,2019-11-10 18:22:53,-99,-99,-99,-99,-99,-99,32,17,47,32,17,47,ZA6838_w12_sA_v6-0-0.dta,12,2.0,die CDU/CSU,mit einem Hauptschulabschluss,männlich,24.0,18-24,Bezahlbarer Wohnraum,53.0,
4443,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,2,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.74374187,0.47695923,0.80908465,0.5207403,14991,-97,2400,1,2,2,1955 und frueher,2,5,1,1,1,2,1,4,4,4,4,1,2,4,2,3,4,3,8,2,7,5,1,7,4,3,8,4,4,4,4,1,3,1,3,4,5,1,2,2,5,5,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,3,1,3,1,5,5,6,7,6,4,8,6,8,3,2,4,4,1,5,4,8,9,5,8,6,3,11,6,1,4,5,5,3,2,4,5,4,5,5,1,2,3,4,4,5,4,4,2,2,3,3,3,4,5,3,4,4,3,6,6,4,8,1,1,0,31,1,1,0,1.0443249,136629,763,11,0,0,2019-11-06 06:22:07,2019-11-06 06:34:50,151,84,197,39,21,51,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die SPD,mit einem Realschulabschluss,männlich,64.0,55+,Umwelt,45.0,Umweltpolitik
3260,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,2.1197045,1.2244865,2.1139138,1.2176006,17426,-97,-97,2,1,1,1955 und frueher,1,8,2,3,2,3,1,6,6,6,6,1,2,5,2,3,3,3,4,7,10,8,1,2,2,2,8,6,6,7,7,1,4,2,3,4,4,2,1,1,4,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,7,6,1,10,9,7,6,7,5,7,6,4,4,4,5,5,3,5,7,8,7,3,3,3,3,11,1,3,2,2,4,4,2,3,4,5,5,5,4,4,4,5,4,5,4,4,4,4,4,3,3,3,4,4,6,6,2,7,7,3,8,1,1,0,31,1,1,0,0.6819057,136629,491,11,0,0,2019-11-05 18:47:25,2019-11-05 18:55:36,172,131,215,68,58,83,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,2.0,die Grünen,mit einem Hauptschulabschluss,weiblich,64.0,55+,Sozialarmut,29.0,Sozialpolitik
5162,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,2,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,2.2898023,2.8257911,2.0943902,2.5839877,7031,-97,2665,2,2,2,1977,2,3,5,5,5,5,5,-97,-97,-97,-97,6,3,-98,3,3,6,6,6,6,6,6,6,6,6,6,6,808,808,808,808,-98,4,2,3,3,4,2,1,1,1,1,2,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,3,4,1,4,7,-98,-98,-98,-98,-98,-98,-98,6,3,1,1,1,1,1,1,1,2,4,3,3,2,3,4,4,3,3,3,3,3,3,3,4,4,4,4,808,808,-97,-97,-97,-97,2,3,1,0,31,1,1,0,0.56939375,136629,373,11,0,0,2019-11-07 12:09:03,2019-11-07 12:15:16,187,49,171,50,17,54,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,2.0,keine Partei,mit einem Hauptschulabschluss,weiblich,42.0,35-44,rente,35.0,Rente und Demographischer Wandel
